osuUserId,pp,approvalStatus,beatmapId,score,raw_date,rank,raw_mods,title,artist,difficulty,mode
14040810,94.024982845736,Ranked,2945145,387230,2022-03-26 22:53:26,A,64,Segments Blue,seleP,Hyper,Standard
14040810,92.2832116321783,Ranked,1723197,533588,2021-12-19 18:08:51,A,64,eyes to eyes,Duca,Misure's Quartet,Standard
14040810,91.7722219491986,Ranked,50845,476639,2022-10-02 18:22:27,A,0,Kanojo Ga Ichiban Shoujo Nanoka?,forestpireo,KIRBY Mix,Standard
14040810,91.1259381742641,Ranked,2279885,258910,2023-03-12 18:23:46,A,2,Hotohashiru,ORESAMA,Extra,Standard
14040810,91.0129846485559,Ranked,1938201,266967,2022-06-04 19:08:10,B,0,Diastrophism,Camellia,Real's Extreme,Standard
14040810,89.5989156466448,Ranked,49204,505163,2022-10-02 18:57:23,A,64,Click,Little Boots,Insane,Standard
14040810,88.9722346538007,Ranked,1513180,491587,2023-03-04 17:08:20,A,64,Dum Surfer,King Krule,Don't Suffer,Standard
14040810,88.0121012383682,Ranked,628637,388853,2022-01-24 01:09:20,A,2,Senbonzakura,Lindsey Stirling,Extra,Standard
14040810,87.3803996281304,Ranked,1746520,408069,2022-03-26 22:02:28,A,0,Byoushin o Kamu,Zutto Mayonaka de Ii no ni.,moph's Extra,Standard
14040810,86.8698133652547,Approved,64266,323172,2023-02-18 21:46:46,A,2,Banned Forever,Renard,Lesjuh,Standard
14040810,85.909634202823,Ranked,1043757,328229,2023-02-18 21:34:45,A,66,Gokuraku Jodo,GARNiDELiA,Mei's Insane,Standard
14040810,83.9385106301346,Ranked,3161292,348009,2022-04-14 19:20:12,A,8,Keelhauled,Alestorm,EXPERT,Standard
14040810,83.0105916812842,Ranked,1386449,276966,2022-03-26 23:39:35,A,0,NASA / I'm Down with Brown Town,Dance Gavin Dance,Reminiscence,Standard
14040810,81.5064034104509,Ranked,3539612,492189,2023-02-11 22:54:21,S,2,Wo Yao Jin Ke La,Tu Tu Wan,Pata-Mon's Insane,Standard
14040810,81.2057147298722,Ranked,62643,581973,2021-12-12 20:34:46,S,66,Deja Vu,3OH!3,Hard,Standard
10737036,263.178734958675,Ranked,2327014,1109828,2022-08-27 22:20:38,S,64,Moudoku ga Osou,mafumafu,Insane,Standard
10737036,251.046857391857,Ranked,1889450,1107551,2022-11-06 18:33:52,S,64,TOKIMEKI LIGHTS,Perfume,Journey,Standard
10737036,226.650960762213,Ranked,158107,1032853,2022-03-06 18:17:38,S,64,Sins -Kokoro no Tsumi-,SYNC.ART'S,Nightmare,Standard
10737036,222.02953833470676,Ranked,663881,1056977,2023-02-19 16:49:36,S,64,AiAe,Yuyoyuppe,Insane,Standard
10737036,219.991146073721,Ranked,2352087,876978,2022-08-27 20:57:00,S,0,Kirameki Rider*,hololive IDOL PROJECT,Shining Stars,Standard
10737036,211.9311176262,Ranked,1564926,723650,2022-03-04 17:06:38,S,0,Owari to Hajimari no Oto,Umeboshi Chazuke,Cheerful Bits,Standard
10737036,194.769526898233,Ranked,770576,770775,2022-10-01 18:20:17,S,0,monochrome(Asterisk Makina Remix),Dancing Dolls,Scythe,Standard
10737036,192.394036828499,Ranked,361011,1168938,2022-10-07 18:38:32,S,64,CLICK,ClariS,Insane,Standard
10737036,191.0984557466678,Ranked,251792,977709,2023-02-19 16:41:25,A,64,Black Lair,sakuzyo,Another,Standard
10737036,189.185602984675,Ranked,3038062,1157056,2022-08-28 19:51:49,S,64,AMAZING BREAK,TERRASPEX,Hard,Standard
10737036,188.9130972482013,Ranked,1255495,552926,2023-02-20 20:42:37,A,0,Uso no Hibana,96neko,NiNo's Extra,Standard
10737036,188.106779057972,Ranked,1165105,728537,2022-09-23 21:13:27,A,0,Heart no Atoaji,yuikonnu,Extra,Standard
10737036,182.612441731852,Ranked,2015326,1075101,2022-11-13 20:46:09,S,64,Danzai No Honoo To Koibito-Tachi No Rondo,Imperial Circus Dead Decadence,Hard,Standard
10737036,181.837742066769,Ranked,2961839,1010816,2023-01-08 14:37:32,S,64,summertime,cinnamons x evening cinema,nathan's insane,Standard
10737036,181.300887221041,Ranked,2090815,905440,2022-02-13 21:47:22,S,0,Wings of light,Akitsuki Fuuka (CV: Lynn),Insane,Standard
10737036,180.969503837234,Ranked,178643,1097808,2022-01-23 21:08:57,S,64,Three Magic,3L,Collab,Standard
10737036,180.092320072906,Ranked,2315558,548632,2022-02-26 16:26:17,A,0,Stella-rium,Kano,Celestial,Standard
10737036,175.568267315694,Ranked,1175500,854500,2022-10-07 18:02:30,A,0,Sakebe,Manami Numakura,Little's Insane,Standard
10737036,174.953475066147,Ranked,363639,727379,2022-02-20 20:34:37,A,64,Electric Angel,Giga-P,Insane,Standard
10737036,174.013024777609,Ranked,1800218,727136,2022-05-15 19:38:51,A,0,WARNING x WARNING x WARNING,Akatsuki Records,Noble,Standard
10737036,172.689371667666,Ranked,1414553,692424,2022-07-04 20:38:49,A,64,Yume no Naka no Watashi no Yume,Itou Masumi,Coda,Standard
10737036,171.5962794419,Ranked,2519731,1038885,2022-02-14 17:25:37,S,64,Kimagure Romantic,Inui Toko,Light Insane,Standard
10737036,171.5178571559484,Ranked,157886,778164,2023-02-20 21:28:53,B,64,Gate of Steiner,ChomuP,Insane,Standard
10737036,170.995306390126,Ranked,1516821,1063245,2021-11-28 17:27:39,S,64,"Guilty Night, Guilty Kiss!",Guilty Kiss,Kiss,Standard
10737036,170.645603578316,Ranked,1900304,1025314,2022-03-04 17:56:25,S,64,Dream Fighter,Perfume,Tenacity,Standard
10737036,170.32215359047794,Ranked,3262706,549414,2023-02-18 14:28:17,A,0,Dispel,Nakamura Meiko,Cataclysm,Standard
10737036,166.834506551998,Ranked,97338,994719,2022-06-03 16:36:20,S,64,Spring of Dreams,3L,Karen,Standard
10737036,164.417598501911,Ranked,157244,851388,2022-04-09 16:51:18,A,64,Taiyou Iwaku Moeyo Chaos,Ushirokara Haiyoritai G,Collab,Standard
10737036,163.762766787739,Ranked,1731489,960973,2022-02-20 17:51:24,S,0,Ao to Natsu,Mrs. GREEN APPLE,Ipas' Insane,Standard
10737036,163.321371130794,Ranked,798368,1126696,2022-12-12 20:31:36,S,64,Manic,cYsmix,Hard,Standard
10737036,163.249511922476,Ranked,433440,647785,2022-09-25 15:21:11,A,64,Once Again,Tristam,Insane,Standard
10737036,163.245240718277,Ranked,2996123,892405,2022-01-29 19:09:02,S,0,Vampire,Hoshikawa Sara,Twinkle,Standard
10737036,161.874790571912,Ranked,2385728,818643,2022-12-12 20:06:08,S,0,Kyoukankaku Obake,Isekai Joucho,Elayue's Expectation,Standard
10737036,161.535060104277,Ranked,821335,1134305,2022-10-23 10:30:55,S,64,Dance Number o Tomo ni,Nanahoshi Kangengakudan feat.Matsushita,Hard,Standard
10737036,161.330342984343,Ranked,3283097,1111871,2022-10-08 13:25:20,S,64,"Yowanehaki feat. Wanuka, asmi",MAISONdes,Hard,Standard
10737036,161.327327628091,Ranked,98275,946034,2022-11-13 21:05:10,A,64,Pina Colada Boy (Nightcore Mix),Baby Alice,jericho2442's Rave!!,Standard
10737036,160.877626792696,Ranked,1518059,618008,2022-10-07 22:24:40,A,16,Ring of Fire,DragonForce,Extra,Standard
10737036,160.690851391356,Ranked,2821411,997248,2022-08-01 20:01:33,S,64,Otoshimae,POLKADOT STINGRAY,Hyper,Standard
10737036,159.891712953688,Ranked,2610932,908981,2022-10-29 12:53:17,S,0,Prove Them Wrong,Virtual Riot,Zizou's Insane,Standard
10737036,158.685442381988,Ranked,1054480,879565,2022-02-14 17:30:45,A,16,New World,FELT,GlazeE's Lunatic,Standard
10737036,158.570439519706,Ranked,2540064,785721,2022-05-29 17:17:36,A,0,Sorochinskaya Yarmarka,Zmey Gorynich,Daiyousei's Extra,Standard
10737036,158.513518922179,Ranked,968101,610802,2022-03-06 18:25:32,A,64,M flat,Kato Megumi (CV.Yasuno Kiyono),Anais' Insane,Standard
10737036,158.505629679924,Ranked,2300003,1200621,2022-01-23 18:55:12,S,64,Deng Dai,Huang Ling,GodKei's Hard,Standard
10737036,158.250598165446,Ranked,1602863,691999,2022-08-19 18:55:47,S,0,ReI,THE ORAL CIGARETTES,Kalibe's Insane,Standard
10737036,158.119665849351,Ranked,2945145,590292,2022-05-29 17:09:58,A,64,Segments Blue,seleP,Hyper,Standard
10737036,158.023811428667,Ranked,2400856,1103748,2022-10-22 19:48:55,S,64,Into The Void,Kurokotei,Hard,Standard
10737036,156.507463643546,Ranked,311573,553703,2022-06-16 16:37:34,B,16,The Primal Scene of Japan the Girl Saw,Dark PHOENiX,Extra,Standard
10737036,156.251555788707,Ranked,1512781,1172787,2022-01-09 14:39:05,S,64,Viva Happy,Nanahira,Hard,Standard
10737036,156.020891684061,Ranked,732932,1065554,2022-12-17 15:05:38,S,64,Story,FELT,Fizz's Insane,Standard
10737036,155.163034402373,Ranked,2365787,1146301,2022-01-03 21:59:22,S,64,143 (extended mix),Halozy,Hard,Standard
10737036,154.72949003296316,Ranked,156070,1021470,2023-01-14 15:43:51,S,64,Beware the Umbrella Left There Forever,ZUN,Nyquill's Lunatic,Standard
10737036,154.70987647232513,Ranked,1062693,1025894,2023-01-22 17:30:06,S,64,Warp Drive,Titancube,Insane,Standard
10737036,154.436161511015,Ranked,1629267,862603,2022-10-01 18:06:03,S,64,Zetsubou Restaurant,Zetsubou Shoujotachi,Hard,Standard
10737036,152.503880842753,Ranked,493755,796623,2022-07-24 16:42:47,S,64,Darling,Nishino Kana,Insane,Standard
10737036,151.244707350911,Ranked,1907422,735936,2022-06-03 16:00:15,S,0,Picon de Metafiction,Erabareshi,Extra,Standard
10737036,150.857386530416,Ranked,2127751,1155250,2022-02-19 14:29:13,S,64,Pure Pure Heart,HO-KAGO TEA TIME,Boss' Hard,Standard
10737036,150.658627183326,Ranked,1759876,904841,2022-06-03 16:32:45,A,16,Tenko,iru1919,Insane,Standard
10737036,149.797024718417,Ranked,863037,745770,2022-06-30 19:25:05,A,0,Routine,Silent Siren,Expert,Standard
10737036,149.759536960896,Ranked,2597330,741859,2022-09-04 20:32:10,S,16,Doro no Bunzai de Watashi dake no Taisetsu o Ubaouda nante,TUYU,Extra,Standard
10737036,149.695138225308,Ranked,3169485,693708,2022-09-23 21:31:22,A,0,Shinku no Senkou,m108,Extra,Standard
10737036,149.443739497309,Ranked,945609,1092877,2021-11-21 16:40:21,S,64,Shinkai Shoujo,Sharlo,Kencho's Insane,Standard
10737036,148.281133124569,Ranked,936390,979021,2021-12-22 18:04:48,S,0,Dear Brave,Kano,Insane,Standard
10737036,148.259584334251,Ranked,2688435,1118152,2022-02-20 17:23:49,A,64,Ego mo Id mo Tanjun ni,THE BINARY mido,Collab Hard,Standard
10737036,148.04086709505074,Ranked,3127829,652822,2023-01-08 14:06:49,A,0,Sayonara kara Hajimaru Monogatari,Hoshimi Production,Meg's Extra,Standard
10737036,147.3282066911427,Ranked,862124,920260,2023-02-22 15:59:20,S,0,Minazoko Yuuhodou,Reol,walking in the drowned light with everlasting silence,Standard
10737036,146.611795679776,Ranked,2833172,565268,2022-04-10 14:35:20,C,0,Ascension to Heaven,xi,BoshyMan's Extra,Standard
10737036,146.336741517295,Ranked,1392667,796167,2022-04-24 16:19:27,A,0,Vexaria,ak+q,Sharu's Expert,Standard
10737036,146.171787872496,Ranked,1532662,586795,2022-02-04 21:31:45,B,16,Yoru Naku Usagi wa Yume o Miru,UNDEAD CORPORATION,ReaLCFC's Lunatic,Standard
10737036,145.00550814512,Ranked,3013523,1133996,2022-04-09 16:56:21,S,64,Lost Umbrella,inabakumori,Hatsune Miku's Hard,Standard
10737036,144.020582207752,Ranked,1819782,901260,2022-01-03 21:25:09,S,0,Sakura Mirage (STARLiGHT Mix),Ryu*,Zizou's Insane,Standard
10737036,143.193378966897,Ranked,2005243,881490,2022-11-12 00:20:03,S,16,Module_410,Fractal Dreamers,Insane,Standard
10737036,143.020632548128,Ranked,54861,827798,2022-06-28 18:23:46,A,64,Bet On It,Zac Efron,Doing My Own Thing,Standard
10737036,142.398248833213,Ranked,2594810,875650,2022-02-13 21:25:01,S,0,Be braver!,Yonekura Chihiro,Silky & Satellite's Insane,Standard
10737036,142.18967219569,Ranked,3793291,773980,2022-10-22 19:43:14,A,16,As It Was,Harry Styles,sajinn & sotarks' expert,Standard
10737036,142.170687588514,Ranked,3365068,1158648,2022-02-13 16:29:27,S,64,Sekaseka Gekijou,KikuoHana,Mocaotic's Hard,Standard
10737036,141.9933153510022,Ranked,3002935,523504,2023-02-20 22:28:37,B,64,Sanzen Sekai,senya,Gray Thaumaturgy,Standard
10737036,141.709196942759,Ranked,2342533,774246,2022-08-19 19:28:10,S,64,styles,Yasuda Rei,Insane,Standard
10737036,141.301015263849,Ranked,2715287,1001586,2022-02-13 17:03:59,S,0,Reloaded,nonoc,Insane,Standard
10737036,141.109847013028,Ranked,243487,646539,2022-02-05 00:05:46,A,0,Shuffle Heaven,RYO,Another,Standard
10737036,140.33230163876,Ranked,178353,576208,2022-11-12 00:35:38,A,0,Lapfoxed Forever,Lapfox Trax feat. guilhox,Nogard,Standard
10737036,139.86780714822,Ranked,3250588,905601,2022-10-22 19:28:15,A,64,Vitrum,"BEMANI Sound Team ""Yvya""",Atri's Insane,Standard
10737036,139.616772180726,Ranked,2309229,952231,2022-01-08 14:04:29,S,0,MeltyMoment,Ceui,Kowari's Insane,Standard
10737036,139.074045534441,Ranked,94244,959931,2022-02-20 18:18:13,A,64,Theme of Puella Magi,ice,Hard,Standard
10737036,138.99195936102987,Ranked,3661436,1103141,2023-01-22 16:22:44,S,64,Greedy,Ariana Grande,Mekki's Hard,Standard
10737036,138.49605274443,Ranked,1451093,530108,2022-04-10 14:17:55,A,64,lastendconductor,zts,Intricate,Standard
10737036,138.146902590895,Ranked,934658,1189886,2021-12-22 18:18:33,S,64,Wildest Dreams,Taylor Swift,Wild,Standard
10737036,138.09373800283245,Ranked,1939173,682002,2023-02-19 16:29:45,B,64,G e n g a o z o - f o o n,455-38B,Insane,Standard
10737036,136.213212593641,Ranked,1220407,1148215,2021-12-22 17:45:34,S,64,YoiYoi Kokon,REOL,Hard,Standard
10737036,135.840853693927,Ranked,3123098,706954,2022-08-01 20:18:50,A,64,Ghosts Play to the Audience,PinocchioP feat. Hatsune Miku,Hard,Standard
10737036,135.528458343461,Ranked,373782,946244,2022-06-12 19:38:18,A,64,snow storm,dj TAKA,Irie's Hyper,Standard
10737036,135.426541295603,Ranked,3355172,807996,2022-01-03 21:19:25,A,0,Saikou no Mahou,AiRBLUE,Christmas Gift,Standard
10737036,135.118110534445,Ranked,991609,1009152,2022-04-09 16:38:56,S,16,Omoide Kakera,nano,Habi's Insane,Standard
10737036,134.851730180498,Ranked,2361458,1149916,2022-02-13 21:12:15,S,64,Cardinal Rave,TAROLIN feat. Katakiri Rekka,Keitaro & Yusomi's Hard,Standard
10737036,134.829684287015,Ranked,2730455,616467,2022-03-04 17:18:49,A,16,Kamisama no Syndrome,Ayane,Dada's Insane,Standard
10737036,134.30891708595,Ranked,3503279,843480,2022-05-15 19:16:14,S,0,Effluxion feat. Ririsya,Zenpaku,Expert,Standard
10737036,133.326435660217,Ranked,992223,628154,2022-07-20 18:07:35,B,16,Tits or get the fuck out!!,Morimori Atsushi,Frey's Insane!!,Standard
10737036,133.003279965907,Ranked,1056732,674347,2022-06-12 19:21:06,A,64,Traveler's tale,riya(eufonius),7ka's Insane,Standard
10737036,132.206703130149,Ranked,3272006,914418,2022-10-07 18:29:28,S,16,5150,THE ORAL CIGARETTES,Kazarii's Insane,Standard
10737036,132.11119337117,Ranked,3318542,854049,2022-10-08 13:09:22,S,0,Swampwitch,Aether Realm,Kerupt's Insane,Standard
10737036,131.77889601263658,Ranked,550578,395649,2023-02-20 20:58:54,A,0,Towa yori Towa ni,marina,Eternity,Standard
9580863,261.037560387804,Ranked,1790104,924931,2022-11-07 12:54:13,S,0,Storyteller,Tadokoro Azusa,Resolve,Standard
9580863,251.4319737600317,Ranked,1354594,999429,2023-02-11 14:15:58,SH,8,Serendipity,ZAQ,Illusory Phenomena,Standard
9580863,243.804493760763,Ranked,2201576,953189,2021-09-19 15:24:21,S,0,StaRt,Mrs. GREEN APPLE,Reform's Extra,Standard
9580863,239.067162636904,Ranked,2403946,951724,2021-09-07 11:23:35,S,0,Heart no Shuchou,CHiCO with HoneyWorks,Kowari's Confession,Standard
9580863,235.210066830154,Ranked,320098,972612,2022-11-07 12:48:56,SH,8,Last Remote - Type gamma,Dark PHOENiX,Lunatic,Standard
9580863,232.698747929952,Ranked,2317737,929684,2022-11-20 12:58:39,A,64,Boukyaku no Ame,IOSYS,Lunatic,Standard
9580863,232.517949092281,Ranked,2348196,816631,2022-07-23 23:04:29,S,0,Lapis Lazuli,MIMI,Sabishii,Standard
9580863,229.490211614303,Ranked,3403371,920299,2022-04-23 15:47:05,S,0,Kakurenbo,AliA,Memories,Standard
9580863,224.659703734072,Ranked,2788624,753991,2022-11-20 13:18:50,A,0,PEKORANDOMBRAIN!,Usada Pekora,Welcome to Pekoland!,Standard
9580863,223.962115926009,Ranked,2302319,754291,2022-11-13 12:07:43,A,0,GONG,WANIMA,EXTRA,Standard
9580863,221.96725295303,Ranked,412306,1018216,2022-11-27 16:08:56,SH,8,Hysteria,nano,Collab,Standard
9580863,216.58102346179,Ranked,102426,1143884,2022-11-20 15:40:49,S,64,miragecoordinator,07th Expansion,Hard,Standard
9580863,216.282516546008,Ranked,2234657,923251,2021-11-14 10:44:31,A,8,Mold,Nekrogoblikon,Insane,Standard
9580863,212.349038010201,Ranked,3287714,1030201,2022-02-06 14:13:15,SH,8,Shinoburedo,Denkishiki Karen Ongaku Shuudan,Insane,Standard
9580863,210.017462625149,Ranked,1844229,958008,2021-09-13 15:48:13,SH,8,Itazura Fiction,MY FIRST STORY,Expert,Standard
9580863,209.184885715134,Ranked,181589,853918,2022-11-07 12:33:57,A,8,Yuugure Semi Nikki,mafumafu,0108,Standard
9580863,205.594547248359,Ranked,840686,955928,2021-09-07 11:08:16,SH,8,Asu no Yozora Shoukaihan,Yuaru,dqs01733's Extra,Standard
9580863,203.372209439252,Ranked,2197486,913890,2021-09-19 15:57:32,SH,8,Kuchizuke Diamond,WEAVER,Aishiteru,Standard
9580863,203.177200678033,Ranked,2643867,999053,2021-08-15 11:38:41,SH,8,Ultraviolet,Fred V & Grafix,Insane,Standard
9580863,198.52959054223,Ranked,2366247,660951,2022-07-21 18:23:02,A,8,Jinsei Matatabi,Chikuwa,kanor's Extra,Standard
9580863,197.900940707086,Ranked,264159,796909,2022-11-20 16:03:20,A,64,"Sister, Friend, Lover",RAMM ni Haiyoru Kuuko-san to Kuune-san,JauiPakyin,Standard
9580863,194.396512052821,Ranked,1953873,899074,2021-11-14 14:05:21,SH,8,NINI,Tezuka x Qayo,Hanafubuki,Standard
9580863,192.629341832173,Ranked,1174117,969164,2021-08-14 13:47:11,S,0,Wagamama MIRROR HEART,Ayaka Ohashi,Insane,Standard
9580863,190.24058271549,Ranked,3365850,674243,2022-02-19 15:27:43,A,0,DisXloss,MisoilePunch ~Harumaki Soe~,Mayu's Expert,Standard
9580863,190.181542792501,Ranked,1717390,878656,2022-03-27 16:16:36,A,8,leap in your mind,solfa feat. Shimotsuki Haruka,Kalibe's Extra,Standard
9580863,189.272596870323,Ranked,786018,745285,2021-09-19 15:33:36,B,16,Night of Knights,beatMARIO,Guy's Extra,Standard
9580863,189.168484158893,Ranked,1126445,546815,2022-07-23 23:56:06,A,0,Dstorv,Feryquitous,Ende Fateind Trasfomate,Standard
9580863,188.707286627339,Ranked,45204,965531,2022-07-10 14:27:36,A,64,Ass Up!,Nightcore,Shake,Standard
9580863,188.461435241258,Ranked,1113532,815981,2022-02-19 16:07:44,A,64,DAYS of DASH,Suzuki Konomi,pkhg's Insane,Standard
9580863,187.817145090619,Ranked,2346184,824598,2021-09-19 16:08:39,S,0,Platonic Love,Kano,Platonic on Monday,Standard
9580863,187.032780651342,Ranked,2881112,738705,2022-04-29 18:01:28,A,0,"1,000,000 TIMES",MY FIRST STORY feat. chelly (EGOIST),Extra,Standard
9580863,186.484960586079,Ranked,2384888,784634,2022-07-23 23:50:42,A,8,Kyoukankaku Obake,Isekai Joucho,Neglection,Standard
9580863,182.289905043468,Ranked,1090074,940480,2022-08-10 13:28:00,S,0,Tokei no Heya to Seishin Sekai,a_hisa,Fuccho's Another,Standard
9580863,181.730763577714,Ranked,3729717,758201,2022-12-09 18:20:12,A,8,Under Kids,TUYU,Ayesha's Another,Standard
9580863,181.704661119099,Ranked,1026749,1140551,2022-04-28 15:00:39,S,64,Memories (Do You Remember?),Fidel Wicked,Hard,Standard
9580863,181.156855648503,Ranked,994940,763087,2021-09-11 14:22:00,A,8,Akatsuki Zukuyo,HoneyWorks,Kib's Extra ft. deetz,Standard
9580863,179.571518131279,Ranked,2961839,1004380,2022-04-24 14:47:39,S,64,summertime,cinnamons x evening cinema,nathan's insane,Standard
9580863,179.094303556043,Ranked,2475264,878477,2022-10-22 15:21:24,A,8,witch spat out a curse,Kitamura Eri,dkblaze's Insane,Standard
9580863,176.6409082370053,Ranked,3264241,619735,2023-03-04 13:42:22,A,8,Psychological Mental Health,Kitamura Eri,Yogurtt's Extra,Standard
9580863,174.961982394028,Ranked,978325,637111,2021-10-31 14:06:47,A,0,Redo,Suzuki Konomi,Linada's Extra,Standard
9580863,174.764099871718,Ranked,1656227,949636,2022-04-03 17:09:17,S,0,over and over,yanaginagi,Kaliboy's Insane,Standard
9580863,173.727394073042,Ranked,1287386,976222,2021-03-21 14:31:52,S,0,Pastel Subliminal,a_hisa,Insane,Standard
9580863,172.851923367291,Ranked,793190,1009874,2022-10-22 15:44:01,S,64,Dovregubben's Hall,cYsmix,Insane,Standard
9580863,172.686655546771,Ranked,51626,1004556,2022-02-12 16:09:01,S,64,Fanatic Wind,Silver Forest,orioncomet,Standard
9580863,172.081860651583,Ranked,3056476,855332,2022-04-17 12:39:44,SH,8,Seigi,ZUTOMAYO,Agatsu's Extra,Standard
9580863,170.54410749685,Ranked,386759,880900,2021-11-21 16:30:20,S,0,snow storm -euphoria-,Yooh,INFINITE,Standard
9580863,170.472437530761,Ranked,439956,610965,2021-10-24 17:59:02,A,8,Tengoku to Jigoku,Mutsuhiko Izumi,Hell,Standard
9580863,170.354117716869,Ranked,849466,748587,2021-09-19 15:29:19,A,0,Play Time!!,maras k,Asahina Byfar's Extra,Standard
9580863,170.081989476657,Ranked,3019026,590336,2021-09-01 07:21:02,B,8,Sing My Pleasure,Vivy (CV: Yagi Kairi),Desire,Standard
9580863,169.655952951838,Ranked,1262433,990554,2021-04-04 12:48:10,SH,8,Yume Tourou,RADWIMPS,Extra: Mitsuha,Standard
9580863,167.843981935902,Ranked,703905,1051196,2021-04-04 12:58:12,SH,8,Ikanaide,Madotsuki@,Insane,Standard
9580863,167.010853680097,Ranked,1995228,948984,2022-01-29 12:51:13,A,64,Boy With Luv feat. Halsey,BTS,Insane,Standard
9580863,166.471291200967,Ranked,2628802,1020352,2022-05-07 16:07:27,SH,8,Nakayoshi Sensation,"Yuni (CV: Kohara Konomi), Chieru (CV: Sakura Ayane), Chloe (CV: Tanezaki Atsumi)",Pata-Mon's Insane,Standard
9580863,166.330409755092,Ranked,3115751,940724,2023-01-14 15:04:36,A,0,Konpeitou Retrotica,ABSOLUTE CASTAWAY,Another,Standard
9580863,166.167160251144,Ranked,1045757,531810,2022-11-07 13:15:53,A,8,Kimi no Kioku (Aethral Remix),Shoji Meguro,Remembrance,Standard
9580863,165.434813107201,Ranked,1569410,799366,2022-11-27 16:28:54,A,64,Gekkakou,Yousei Teikoku,Insane,Standard
9580863,162.93617888458917,Ranked,1520055,548351,2023-03-08 14:44:28,A,8,Choumusubi Amulet (nenpulse bootleg remix),Mia REGINA,Dispel,Standard
9580863,162.809499317525,Ranked,3036398,740755,2022-05-21 18:01:16,B,16,Calm Down Juliet (What A Drama Queen),SycAmour,banter's Extra,Standard
9580863,159.474194968592,Ranked,1699306,779945,2022-04-10 13:24:34,SH,8,Sulyvahn [feat. USAO],Kobaryo,Insane,Standard
9580863,157.515778633758,Ranked,882957,844038,2022-08-10 13:10:30,A,64,Credens justitiam,Yuki Kajiura,Mami,Standard
9580863,157.420638547261,Ranked,179230,899081,2022-11-19 15:20:42,S,64,"Natsuiro Egao de 1, 2, Jump!",u's,Star's Egao,Standard
9580863,156.741997148707,Ranked,3328310,497135,2022-04-30 15:36:30,A,8,Wakusei Rabbit,Sharlo,Runaway,Standard
9580863,155.839062039145,Ranked,992223,824588,2022-11-13 13:49:47,A,8,Tits or get the fuck out!!,Morimori Atsushi,Frey's Insane!!,Standard
9580863,155.675140522276,Ranked,2708899,667639,2022-08-09 15:49:18,A,8,Paradiso=Inferno,Yousei Teikoku,Expert,Standard
9580863,155.609818191601,Ranked,2028816,1130952,2021-08-20 14:54:30,S,64,reunion,ClariS,Light Insane,Standard
9580863,155.363397634118,Ranked,1262472,1016263,2021-08-06 14:54:27,SH,8,Aimai Elegy,96neko,Insane,Standard
9580863,154.116854542869,Ranked,2153072,649212,2022-11-07 14:12:22,A,64,I beg you,Aimer,Lost Butterfly,Standard
9580863,152.840326878622,Ranked,2217566,1038943,2021-08-07 11:30:28,SH,8,Ray,PassCode,Insane,Standard
9580863,152.70858337341372,Ranked,156675,725022,2023-03-08 14:39:36,SH,8,(^3^)chu Dere Rhapsody,Katakiri Rekka,Insane,Standard
9580863,152.374312943378,Ranked,3058499,692256,2022-05-08 15:30:07,A,8,Matasaburo,Yorushika,Guanyui's Extra,Standard
9580863,151.766063098129,Ranked,3171555,1003809,2022-01-15 15:05:40,SH,8,Krave,litmus* as Ester,Insane,Standard
9580863,149.424723868283,Ranked,1009848,803800,2022-11-11 13:58:37,A,0,Me and Julio Down by the Schoolyard,Streetlight Manifesto,Extra,Standard
9580863,149.077524704628,Ranked,1650971,915585,2021-08-06 14:09:28,S,0,Tokoyami no keiyaku KEGARETA-SHOUJO feat. GUMI,Trial & Error,pishi's Insane,Standard
9580863,148.726180901997,Ranked,2118443,940237,2021-04-04 12:52:50,S,0,Bass Slut (Original Mix),S3RL,Reform's Filthy Expert,Standard
9580863,148.451090823926,Ranked,3499229,945723,2022-07-23 19:08:59,SH,8,Hesperos,Mysteka,Mayu's Insane,Standard
9580863,147.510516638846,Ranked,1069773,956341,2023-03-04 16:45:08,A,72,Umbrella Beach,Owl City,Insane,Standard
9580863,146.869651960349,Ranked,1799797,774495,2021-12-03 17:15:48,A,0,Saisaki,Reol,kodoku's Insane,Standard
9580863,146.416543163524,Ranked,1678032,997095,2021-09-05 16:17:06,S,64,Dancing stars on me!,u's,Light Insane,Standard
9580863,146.252259633563,Ranked,2590502,872878,2023-03-04 16:38:30,SH,24,Kako ni Torawarete Iru,TUYU,Lost's Insane,Standard
9580863,146.23579413906,Ranked,2836212,887214,2022-05-09 15:34:24,S,0,Orca,Feryquitous vs. xi,Ducky x Risen's Insane,Standard
9580863,144.739075787983,Ranked,2601642,923287,2021-08-14 13:39:16,S,0,Doro no Bunzai de Watashi dake no Taisetsu o Ubaouda nante,TUYU,Asa's Another,Standard
9580863,144.372822006879,Ranked,1352602,723906,2022-08-10 13:24:29,A,24,Grayed Out -Antifront-,Getty vs. DJ DiA,toybot's Another,Standard
9580863,143.6440208725,Ranked,60858,942514,2022-11-07 12:27:44,SH,8,Genesis of Aquarion,chum,KIRBY Mix,Standard
9580863,143.524063106504,Ranked,3062097,765441,2022-01-03 14:35:21,A,0,Searchlight,Akiyama Kiro,Lost's Extra,Standard
9580863,143.118117149776,Ranked,2527391,607537,2022-04-15 12:50:42,B,16,KIRIFUDA,PENGUIN RESEARCH,Extra,Standard
